着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
11.0,7,9,ロゴモコ,牝3,52.0,▲上里,1:01.0,クビ,10,46.9,37.3,5-6,美浦小野,432(+4),0,1000,ダート,晴,良
12.0,2,2,モウフブキ,牝3,55.0,小沢,1:01.7,4,12,301.0,37.2,12-12,美浦松山,416(+6),0,1000,ダート,晴,良
1.0,6,11,ウインベラーノ,牡3,57.0,丹内,1:46.0,,3,8.6,35.3,1-1-1-1,栗東宮,454(0),1,1800,芝,晴,良
2.0,4,7,コンドゥイア,牝3,52.0,▲鷲頭,1:46.6,3.1/2,4,8.6,35.7,2-2-3-3,栗東井上,482(+6),1,1800,芝,晴,良
3.0,4,6,ラウニウ,牝3,55.0,鮫島駿,1:46.7,3/4,9,39.2,35.4,8-6-7-7,栗東牧田,468(0),1,1800,芝,晴,良
4.0,2,2,サクラアドリア,牡3,57.0,戸崎圭,1:46.8,3/4,2,5.2,35.3,13-12-10-7,美浦尾関,484(+14),0,1800,芝,晴,良
5.0,2,3,ヤマノインパクト,牡3,57.0,斎藤,1:47.3,3,11,110.2,35.4,10-10-13-13,美浦本間,462(-2),0,1800,芝,晴,良
6.0,6,10,レディオンステージ,牝3,55.0,佐々木,1:47.3,ハナ,5,13.7,36.0,6-6-7-10,栗東西園正,496(-6),0,1800,芝,晴,良
7.0,1,1,マサノイロハ,牡3,57.0,中井,1:47.3,アタマ,13,244.8,35.8,10-10-10-10,栗東藤野,462(-2),0,1800,芝,晴,良
8.0,5,9,ベールドインパクト,牡3,57.0,古川吉,1:47.3,ハナ,10,61.8,35.5,14-14-12-12,美浦小島,452(+4),0,1800,芝,晴,良
9.0,3,5,メルヘンライズ,牝3,55.0,横山武,1:47.4,1/2,6,14.2,36.6,2-2-2-2,美浦辻,464(-4),0,1800,芝,晴,良
10.0,7,12,アイルビリーヴ,牡3,56.0,☆松本,1:47.5,クビ,8,22.4,36.4,4-4-4-4,栗東新谷,462(-2),0,1800,芝,晴,良
11.0,3,4,エルモッソペンドロ,牡3,55.0,△長浜,1:47.5,アタマ,14,293.1,36.5,5-4-4-4,栗東西村,420(+12),0,1800,芝,晴,良
12.0,8,14,インヘリット,牝3,52.0,▲川端,1:47.9,2.1/2,15,443.7,35.6,14-15-14-14,美浦金成,420(+14),0,1800,芝,晴,良
13.0,7,13,セリオヴェローチェ,牡3,57.0,北村友,1:48.0,クビ,1,1.9,36.9,6-6-4-4,栗東上村,452(+8),0,1800,芝,晴,良
14.0,8,15,キントラダンサー,牝3,55.0,横山和,1:48.0,アタマ,7,14.6,36.7,8-9-7-7,栗東長谷川,468(+4),0,1800,芝,晴,良
15.0,5,8,レヴァンティス,牝3,55.0,武豊,1:48.9,5,12,120.4,36.6,12-12-14-15,栗東友道,466(+12),0,1800,芝,晴,良
1.0,1,1,カイショー,牝2,55.0,池添,0:56.4,,1,1.5,33.9,1-1,栗東長谷川,452(0),1,1000,芝,晴,良
2.0,8,12,ファニーバニー,牝2,55.0,鮫島駿,0:56.9,3,5,16.7,33.7,5-5,栗東杉山佳,424(0),1,1000,芝,晴,良
3.0,4,4,ムーンリットアイル,牝2,55.0,藤岡佑,0:56.9,アタマ,2,4.5,34.3,2-2,栗東武英,450(0),1,1000,芝,晴,良
4.0,7,9,マルモリラピダス,牡2,55.0,小沢,0:57.0,1/2,6,21.8,34.1,3-3,栗東緒方,422(0),0,1000,芝,晴,良
5.0,7,10,コンフィアンサ,牝2,55.0,佐々木,0:57.3,1.3/4,4,13.5,34.2,4-3,美浦菊川,434(0),0,1000,芝,晴,良
6.0,6,7,エターナルギア,牡2,52.0,▲上里,0:57.9,3.1/2,3,8.9,33.8,7-7,美浦加藤士,454(0),0,1000,芝,晴,良
7.0,8,11,フィティテラ,牝2,55.0,古川吉,0:58.0,3/4,9,90.1,33.9,7-8,栗東昆,434(0),0,1000,芝,晴,良
8.0,5,5,サフィニア,牝2,55.0,原田和,0:58.3,2,11,198.2,34.6,6-6,美浦佐藤吉,426(0),0,1000,芝,晴,良
9.0,6,8,ジャストビート,牝2,55.0,戸崎圭,0:58.4,クビ,8,36.1,33.5,10-10,栗東安達,420(0),0,1000,芝,晴,良
10.0,3,3,プレザントトーン,牝2,55.0,浜中,0:58.8,2.1/2,7,26.5,33.8,11-10,栗東武幸,446(0),0,1000,芝,晴,良
11.0,5,6,アイオロステソーロ,牡2,55.0,中井,0:59.4,3.1/2,12,200.3,34.9,9-9,美浦高橋文,444(0),0,1000,芝,晴,良
12.0,2,2,サマーカムカム,牝2,55.0,黛,1:01.4,大,10,164.7,36.3,11-12,美浦和田雄,402(0),0,1000,芝,晴,良
1.0,3,4,コスモシェルベット,牡3,57.0,横山武,1:45.3,,2,3.5,38.0,2-2-2-1,美浦水野,436(-4),1,1700,ダート,晴,良
2.0,7,11,レズルレクティオ,セ3,57.0,北村友,1:45.7,2.1/2,3,5.8,38.1,5-4-3-3,栗東安田,454(-30),1,1700,ダート,晴,良
3.0,3,3,シュヴァルノワール,牡3,57.0,横山和,1:46.2,3,4,6.8,38.2,11-11-6-4,美浦嘉藤,494(-8),1,1700,ダート,晴,良
4.0,8,13,マンオブザマッチ,牡3,57.0,丹内,1:46.5,1.3/4,1,2.8,38.9,5-6-3-4,栗東高橋忠,488(+6),0,1700,ダート,晴,良
5.0,5,8,ジーティートゥルー,牡3,57.0,戸崎圭,1:46.5,アタマ,6,15.3,38.5,8-7-6-6,美浦田島,444(0),0,1700,ダート,晴,良
6.0,1,1,ベレーザフィン,牝3,51.0,★小林美,1:46.8,2,12,165.4,37.8,12-12-12-12,栗東前川,428(+16),0,1700,ダート,晴,良
7.0,6,9,テーオーノーベル,牡3,57.0,池添,1:46.9,クビ,5,12.2,38.6,10-10-10-7,栗東岡田,486(+2),0,1700,ダート,晴,良
8.0,6,10,スパーク,牡3,54.0,▲上里,1:47.3,2.1/2,14,401.6,37.1,14-13-13-13,美浦池上,486(-6),0,1700,ダート,晴,良
9.0,8,14,ダイゴセイリュウ,牡3,57.0,酒井,1:47.5,3/4,10,47.6,39.3,7-7-9-9,栗東秋山,474(0),0,1700,ダート,晴,良
10.0,2,2,ニホンピロカスター,牡3,57.0,小沢,1:47.6,3/4,8,36.0,40.3,1-1-1-2,栗東大橋,466(-14),0,1700,ダート,晴,良
11.0,7,12,オドラニャソンソン,牡3,57.0,松若,1:47.7,クビ,11,52.3,39.1,8-9-11-11,栗東東田,458(-4),0,1700,ダート,晴,良
12.0,5,7,エスタア,牡3,57.0,佐々木,1:47.9,1.1/2,9,41.6,39.9,3-4-6-9,栗東須貝,492(-2),0,1700,ダート,晴,良
13.0,4,5,ロードステイタス,牡3,57.0,藤岡佑,1:48.5,3.1/2,7,17.7,40.8,3-3-5-7,栗東四位,454(-14),0,1700,ダート,晴,良
14.0,4,6,デルマプルート,牡3,57.0,黛,1:58.2,大,13,363.3,44.1,13-14-14-14,美浦天間,534(+4),0,1700,ダート,晴,良
1.0,5,8,ラパンチュール,牝3,53.0,武豊,1:07.2,,1,3.4,33.7,10-9,美浦蛯名正,448(-8),1,1200,芝,晴,良
2.0,8,14,ハリウッドメモリー,牝3,53.0,丹内,1:07.5,2,4,7.3,34.9,1-1,栗東長谷川,458(+4),1,1200,芝,晴,良
3.0,6,10,ラブディーヴァ,牝4,56.0,戸崎圭,1:07.7,1.1/4,8,22.5,34.0,11-11,美浦田中勝,450(-8),1,1200,芝,晴,良
4.0,1,1,スウィートリワード,牝4,56.0,浜中,1:07.9,1.1/4,7,18.7,34.8,5-8,栗東宮本,460(+2),0,1200,芝,晴,良
5.0,4,6,カランダッシュ,牝3,53.0,横山武,1:07.9,クビ,2,3.8,35.1,2-2,栗東須貝,478(+12),0,1200,芝,晴,良
6.0,3,3,シルバーダイヤ,牝5,56.0,横山和,1:08.1,3/4,11,36.5,35.2,3-3,美浦小野,466(+8),0,1200,芝,晴,良
7.0,2,2,アッシュバーグ,牝4,56.0,斎藤,1:08.2,1/2,9,24.0,34.0,13-12,美浦斎藤誠,516(-2),0,1200,芝,晴,良
8.0,5,7,ラセーヌシュメール,牝4,56.0,佐々木,1:08.2,クビ,10,31.8,35.3,3-3,美浦杉浦,446(-4),0,1200,芝,晴,良
9.0,4,5,エスペラント,セ6,58.0,北村友,1:08.4,1.1/2,13,128.0,34.3,13-12,美浦武藤,466(+6),0,1200,芝,晴,良
10.0,7,12,ヒラボクカレラ,牡3,55.0,岩田康,1:08.4,ハナ,3,6.2,35.2,5-5,栗東奥村豊,466(+6),0,1200,芝,晴,良
11.0,3,4,シャインズオンユー,牡4,58.0,中井,1:08.6,1,14,153.0,35.5,5-5,栗東藤野,462(-4),0,1200,芝,晴,良
12.0,8,13,ナムラエデン,牝4,52.0,★小林美,1:08.7,1/2,5,10.0,35.4,9-10,栗東小栗,452(+14),0,1200,芝,晴,良
13.0,6,9,グランカメリア,牡3,55.0,池添,1:09.1,2.1/2,6,11.6,36.0,5-5,栗東吉田,494(+6),0,1200,芝,晴,良
14.0,7,11,オイランブチ,牝3,51.0,△長浜,1:10.1,6,12,74.9,36.3,12-12,美浦的場,446(0),0,1200,芝,晴,良
1.0,5,5,タッカージーティー,牝3,53.0,横山武,0:57.9,,1,2.3,34.8,1-1,美浦鈴木伸,484(+4),1,1000,ダート,晴,良
2.0,2,2,ビーマックス,牡3,55.0,中井,0:58.6,4,7,17.3,35.2,3-2,栗東藤野,500(-4),1,1000,ダート,晴,良
3.0,6,8,ミッキースピナッチ,牡5,58.0,丹内,0:58.7,3/4,6,14.9,35.5,2-2,栗東東田,512(+2),1,1000,ダート,晴,良
4.0,4,4,エコロレオナ,牝3,50.0,▲川端,0:59.0,2,3,7.3,35.2,6-6,栗東森秀,438(+2),0,1000,ダート,晴,良
5.0,1,1,ナンヨークリスタル,セ5,58.0,横山和,0:59.1,1/2,5,10.5,35.0,9-9,栗東松永幹,494(+12),0,1000,ダート,晴,良
6.0,8,12,キャンドルマス,牡4,58.0,北村友,0:59.3,1.1/4,4,9.2,35.3,9-9,栗東小崎,492(+6),0,1000,ダート,晴,良
7.0,6,7,ゲクウ,牡3,55.0,菅原隆,0:59.4,クビ,10,68.2,35.9,3-4,美浦小手川,502(-4),0,1000,ダート,晴,良
8.0,5,6,ヒメカミノイタダキ,牡6,58.0,古川吉,0:59.6,1.1/4,9,47.5,35.8,6-6,美浦武市,510(+4),0,1000,ダート,晴,良
9.0,7,9,スノーホルンロード,セ6,56.0,△長浜,1:00.0,2.1/2,8,38.2,35.7,11-11,美浦清水英,506(+2),0,1000,ダート,晴,良
10.0,3,3,カップッチョ,牡8,58.0,黛,1:00.0,ハナ,12,176.5,35.5,12-11,美浦南田,490(-14),0,1000,ダート,晴,良
11.0,7,10,ミッキードラマー,牡4,55.0,▲上里,1:00.2,1.1/4,11,127.6,36.4,6-6,美浦菊沢,516(-8),0,1000,ダート,晴,良
12.0,8,11,ブルドッグキング,牡3,51.0,★小林美,1:01.6,9,2,3.4,38.1,3-4,美浦斎藤誠,506(+4),0,1000,ダート,晴,良
1.0,3,3,ロードリベラシオン,牡3,55.0,横山和,2:00.2,,6,16.0,34.7,10-5-1-1,美浦尾形,496(-4),1,2000,芝,晴,良
2.0,2,2,マイネルゼウス,牡3,55.0,戸崎圭,2:00.2,アタマ,4,5.8,34.2,3-3-4-4,美浦奥村武,412(+2),1,2000,芝,晴,良
3.0,8,12,スモーキーゴッド,牡3,55.0,横山武,2:00.4,1.1/4,1,2.8,34.6,1-1-2-2,美浦萩原,450(-10),1,2000,芝,晴,良
4.0,1,1,マイネルモメンタム,牡4,58.0,丹内,2:00.5,クビ,2,3.8,34.2,5-5-7-6,美浦相沢,476(-6),0,2000,芝,晴,良
5.0,5,6,タルタロス,牡4,58.0,黛,2:00.8,1.3/4,10,41.2,34.2,10-11-10-8,美浦天間,458(+8),0,2000,芝,晴,良
6.0,4,4,サングラデーション,牡5,58.0,佐々木,2:00.8,ハナ,8,34.0,34.3,8-9-9-8,美浦千葉,440(+12),0,2000,芝,晴,良
7.0,6,8,マリブオレンジ,牝3,53.0,武豊,2:00.8,クビ,3,5.5,34.9,2-2-3-3,栗東福永,458(+12),0,2000,芝,晴,良
8.0,7,10,エイシンジェンマ,牝5,56.0,川又,2:00.9,3/4,5,10.0,34.9,3-3-4-4,栗東中尾,504(+8),0,2000,芝,晴,良
9.0,5,5,スティックバイミー,牝4,56.0,酒井,2:00.9,ハナ,9,40.0,34.7,5-5-6-6,美浦伊藤大,446(-4),0,2000,芝,晴,良
10.0,8,11,ピジョンポイント,牡3,55.0,小沢,2:01.1,1.1/4,11,72.4,34.3,8-9-11-10,美浦岩戸,492(+2),0,2000,芝,晴,良
11.0,7,9,ルシタニア,牡3,55.0,浜中,2:01.6,3,7,31.8,35.3,5-5-7-10,栗東武幸,480(-4),0,2000,芝,晴,良
,6,7,シュバルツマサムネ,牡3,55.0,北村友,,,,,,,栗東杉山佳,,0,2000,芝,晴,良
1.0,3,6,パレハ,牝4,56.0,鮫島駿,1:46.3,,6,11.0,34.3,9-8-7-7,栗東新谷,440(+8),1,1800,芝,晴,良
2.0,7,14,カテリーナ,牝4,56.0,浜中,1:46.5,1.1/4,7,16.4,34.4,7-8-8-8,栗東田中克,468(+8),1,1800,芝,晴,良
3.0,5,10,ピンクジン,牝5,56.0,黛,1:46.5,クビ,13,91.8,34.3,10-10-11-10,美浦南田,428(-6),1,1800,芝,晴,良
4.0,6,11,テリオスサラ,牝4,56.0,横山武,1:46.6,3/4,2,5.9,34.7,4-3-4-3,美浦高柳瑞,484(+10),0,1800,芝,晴,良
5.0,2,4,マイノワール,牡4,58.0,武豊,1:46.7,クビ,9,21.0,34.1,16-16-15-15,栗東笹田,474(+10),0,1800,芝,晴,良
6.0,2,3,リッチブラック,牡6,58.0,藤岡佑,1:46.7,クビ,11,58.4,34.2,11-12-14-13,栗東西村,470(+4),0,1800,芝,晴,良
7.0,5,9,ジルバーン,牡6,58.0,小沢,1:46.7,クビ,12,87.3,34.3,11-10-12-12,栗東緒方,438(+2),0,1800,芝,晴,良
8.0,6,12,リラボニート,牝4,56.0,ルメー,1:46.8,3/4,1,3.2,34.9,6-6-4-3,栗東須貝,460(0),0,1800,芝,晴,良
9.0,4,8,トーアライデン,牡5,58.0,岩田康,1:46.9,クビ,3,5.9,35.3,2-2-2-2,栗東河嶋,506(+6),0,1800,芝,晴,良
10.0,4,7,リリーブライト,牡7,58.0,荻野琢,1:47.0,1/2,14,103.7,34.9,7-6-8-10,美浦西田,476(-10),0,1800,芝,晴,良
11.0,1,1,オメガインペリアル,牡4,58.0,北村友,1:47.1,3/4,4,6.3,35.0,14-14-8-8,栗東安田,474(0),0,1800,芝,晴,良
12.0,8,16,オルノア,牝5,56.0,横山和,1:47.1,ハナ,8,17.8,35.7,1-1-1-1,栗東新谷,496(-2),0,1800,芝,晴,良
13.0,8,15,アラタマフェーヴル,牡4,58.0,池添,1:47.5,2.1/2,5,9.9,35.7,4-5-4-3,栗東浜田,492(+14),0,1800,芝,晴,良
14.0,3,5,チョメチョメ,牡4,58.0,斎藤,1:47.7,1,15,186.4,34.9,11-13-16-16,美浦松永康,478(-10),0,1800,芝,晴,良
15.0,1,2,ムガ,牝6,56.0,戸崎圭,1:47.8,1/2,10,27.8,35.4,14-15-12-13,栗東高橋一,456(-2),0,1800,芝,晴,良
16.0,7,13,マイネルビジョン,牡5,58.0,松岡,1:48.3,3,16,305.5,36.7,3-3-2-3,美浦伊藤大,468(0),0,1800,芝,晴,良
1.0,8,13,プラムダンディ,牡4,58.0,吉田隼,1:45.8,,1,2.9,37.3,14-13-2-2,美浦尾形,460(+8),1,1700,ダート,曇,良
2.0,4,6,ゴルデールスカー,牡5,58.0,岩田康,1:46.1,1.3/4,3,5.1,37.6,12-12-1-1,栗東加藤公,470(0),1,1700,ダート,曇,良
3.0,1,1,シンボリノエル,牝4,56.0,酒井,1:46.8,4,12,141.3,37.2,10-10-11-9,美浦土田,498(+4),1,1700,ダート,曇,良
4.0,2,2,グロリアスヒーロー,セ6,55.0,▲舟山,1:46.8,ハナ,10,69.2,38.0,1-1-3-3,美浦高木,474(-4),0,1700,ダート,曇,良
5.0,5,7,ブルーカミング,牡3,52.0,▲古川奈,1:46.8,クビ,8,26.3,37.2,10-10-11-11,栗東牧浦,466(-10),0,1700,ダート,曇,良
6.0,4,5,タイヨウフレア,牝3,53.0,斎藤,1:47.0,1.1/4,7,19.0,37.6,7-7-9-7,美浦杉浦,496(+2),0,1700,ダート,曇,良
7.0,3,4,タマモネモフィラ,牝5,52.0,★小林美,1:47.4,2.1/2,11,81.2,37.7,7-7-11-12,栗東大橋,468(0),0,1700,ダート,曇,良
8.0,3,3,ヒヒーン,牝4,56.0,佐々木,1:47.5,クビ,5,11.3,38.8,2-2-3-4,栗東須貝,484(+12),0,1700,ダート,曇,良
9.0,5,8,サイモンポーリア,牝7,56.0,松若,1:47.6,1/2,14,199.0,37.6,13-13-14-14,美浦根本,480(-8),0,1700,ダート,曇,良
10.0,6,10,レイズトワイライト,牡4,58.0,丹内,1:47.7,3/4,4,7.8,38.7,4-4-6-5,美浦田村,494(+2),0,1700,ダート,曇,良
11.0,7,11,サンダーロード,牡3,52.0,▲和田陽,1:48.0,1.3/4,2,3.6,38.7,4-4-8-7,栗東杉山晴,548(+10),0,1700,ダート,曇,良
12.0,6,9,ダイチラポール,牡3,53.0,△長浜,1:48.8,5,6,17.5,40.0,3-3-3-5,美浦蛯名利,474(0),0,1700,ダート,曇,良
13.0,8,14,シホノインプルソ,牡5,58.0,浜中,1:49.5,4,9,29.7,40.4,4-6-7-9,栗東佐藤悠,458(-16),0,1700,ダート,曇,良
14.0,7,12,ジュタドール,牝5,56.0,黛,1:50.8,8,13,168.7,41.4,7-7-9-12,美浦天間,494(+8),0,1700,ダート,曇,良
